id	data_source	covid_related
21042	Data cleaned by Emil and Christine	0
01536	Data cleaned by Emil and Christine	0
01511	Data cleaned by Emil and Christine	0
05221	Data cleaned by Emil and Christine	0
19613	Data cleaned by Emil and Christine	0
05156	Data cleaned by Emil and Christine	1
20144	Data cleaned by Emil and Christine	0
191098	Data cleaned by Emil and Christine	0
01672	Data cleaned by Emil and Christine	0
20542	Data cleaned by Emil and Christine	0
20546	Data cleaned by Emil and Christine	0
01408	Data cleaned by Emil and Christine	0
191075	Data cleaned by Emil and Christine	0
01519	Data cleaned by Emil and Christine	0
20847	Data cleaned by Emil and Christine	0
01575	Data cleaned by Emil and Christine	0
20735	Data cleaned by Emil and Christine	1
20064	Data cleaned by Emil and Christine	1
01417	Data cleaned by Emil and Christine	0
20150	Data cleaned by Emil and Christine	0
05285	Data cleaned by Emil and Christine	0
20523	Data cleaned by Emil and Christine	0
21181	Data cleaned by Emil and Christine	0
01376	Data cleaned by Emil and Christine	0
21140	Data cleaned by Emil and Christine	0
21130	Data cleaned by Emil and Christine	0
20791	Data cleaned by Emil and Christine	0
01538	Data cleaned by Emil and Christine	0
01594	Data cleaned by Emil and Christine	0
01553	Data cleaned by Emil and Christine	0
05275	Data cleaned by Emil and Christine	0
24022	Data cleaned by Emil and Christine	0
20841	Data cleaned by Emil and Christine	0
19606	Data cleaned by Emil and Christine	0
20638	Data cleaned by Emil and Christine	0
19611	Data cleaned by Emil and Christine	0
191271	Data cleaned by Emil and Christine	0
14038	Data cleaned by Emil and Christine	0
19790	Data cleaned by Emil and Christine	0
20151	Data cleaned by Emil and Christine	0
20315	Data cleaned by Emil and Christine	0
21141	Data cleaned by Emil and Christine	0
20332	Data cleaned by Emil and Christine	0
20443	Data cleaned by Emil and Christine	0
01654	Data cleaned by Emil and Christine	0
01397	Data cleaned by Emil and Christine	0
21039	Data cleaned by Emil and Christine	0
20712	Data cleaned by Emil and Christine	0
20167	Data cleaned by Emil and Christine	0
20479	Data cleaned by Emil and Christine	0
01628	Data cleaned by Emil and Christine	0
21028	Data cleaned by Emil and Christine	0
19977	Data cleaned by Emil and Christine	0
01555	Data cleaned by Emil and Christine	0
20093	Data cleaned by Emil and Christine	0
21166	Data cleaned by Emil and Christine	0
24017	Data cleaned by Emil and Christine	0
20508	Data cleaned by Emil and Christine	0
06144	Data cleaned by Emil and Christine	1
191068	Data cleaned by Emil and Christine	0
01391	Data cleaned by Emil and Christine	0
01537	Data cleaned by Emil and Christine	0
20778	Data cleaned by Emil and Christine	0
20802	Data cleaned by Emil and Christine	0
191001	Data cleaned by Emil and Christine	0
06045	Data cleaned by Emil and Christine	0
01684	Data cleaned by Emil and Christine	1
05162	Data cleaned by Emil and Christine	0
20023	Data cleaned by Emil and Christine	0
05019	Data cleaned by Emil and Christine	0
19044	Data cleaned by Emil and Christine	0
01250	Data cleaned by Emil and Christine	0
05238	Data cleaned by Emil and Christine	0
01283	Data cleaned by Emil and Christine	0
20186	Data cleaned by Emil and Christine	1
21171	Data cleaned by Emil and Christine	0
20797	Data cleaned by Emil and Christine	0
20038	Data cleaned by Emil and Christine	0
19988	Data cleaned by Emil and Christine	0
20279	Data cleaned by Emil and Christine	0
06156	Data cleaned by Emil and Christine	0
06009	Data cleaned by Emil and Christine	0
01386	Data cleaned by Emil and Christine	0
19267	Data cleaned by Emil and Christine	0
20304	Data cleaned by Emil and Christine	0
19478	Data cleaned by Emil and Christine	0
11052	Data cleaned by Emil and Christine	0
19481	Data cleaned by Emil and Christine	0
19474	Data cleaned by Emil and Christine	0
01276	Data cleaned by Emil and Christine	0
19288	Data cleaned by Emil and Christine	0
21003	Data cleaned by Emil and Christine	0
191084	Data cleaned by Emil and Christine	0
06044	Data cleaned by Emil and Christine	0
06183	Data cleaned by Emil and Christine	0
05287	Data cleaned by Emil and Christine	0
19315	Data cleaned by Emil and Christine	0
01400	Data cleaned by Emil and Christine	0
19011	Data cleaned by Emil and Christine	0
01383	Data cleaned by Emil and Christine	0
19441	Data cleaned by Emil and Christine	0
20181	Data cleaned by Emil and Christine	0
01394	Data cleaned by Emil and Christine	0
20002	Data cleaned by Emil and Christine	0
19663	Data cleaned by Emil and Christine	0
19273	Data cleaned by Emil and Christine	0
20166	Data cleaned by Emil and Christine	0
20018	Data cleaned by Emil and Christine	0
20863	Data cleaned by Emil and Christine	0
20646	Data cleaned by Emil and Christine	0
20118	Data cleaned by Emil and Christine	0
19017	Data cleaned by Emil and Christine	0
21001	Data cleaned by Emil and Christine	0
01387	Data cleaned by Emil and Christine	0
01655	Data cleaned by Emil and Christine	0
01382	Data cleaned by Emil and Christine	0
24037	Data cleaned by Emil and Christine	0
20741	Data cleaned by Emil and Christine	0
21026	Data cleaned by Emil and Christine	0
19482	Data cleaned by Emil and Christine	0
01620	Data cleaned by Emil and Christine	0
19447	Data cleaned by Emil and Christine	0
01615	Data cleaned by Emil and Christine	0
01385	Data cleaned by Emil and Christine	0
19307	Data cleaned by Emil and Christine	0
20488	Data cleaned by Emil and Christine	0
01561	Data cleaned by Emil and Christine	0
06050	Data cleaned by Emil and Christine	0
19488	Data cleaned by Emil and Christine	0
06029	Data cleaned by Emil and Christine	0
19444	Data cleaned by Emil and Christine	0
20303	Data cleaned by Emil and Christine	0
01598	Data cleaned by Emil and Christine	0
19487	Data cleaned by Emil and Christine	0
20596	Data cleaned by Emil and Christine	0
19454	Data cleaned by Emil and Christine	0
06057	Data cleaned by Emil and Christine	0
19436	Data cleaned by Emil and Christine	0
20538	Data cleaned by Emil and Christine	0
11045	Data cleaned by Emil and Christine	0
20401	Data cleaned by Emil and Christine	0
19595	Data cleaned by Emil and Christine	0
06132	Data cleaned by Emil and Christine	0
20466	Data cleaned by Emil and Christine	0
20300	Data cleaned by Emil and Christine	0
19620	Data cleaned by Emil and Christine	0
01390	Data cleaned by Emil and Christine	0
07027	Data cleaned by Emil and Christine	0
191074	Data cleaned by Emil and Christine	0
01551	Data cleaned by Emil and Christine	0
20085	Data cleaned by Emil and Christine	0
11040	Data cleaned by Emil and Christine	0
	Data cleaned by Emil and Christine	
	Data cleaned by Emil and Christine	
	Data cleaned by Emil and Christine	
	Data cleaned by Emil and Christine	
	Data cleaned by Emil and Christine	
	Data cleaned by Emil and Christine	
	Data cleaned by Emil and Christine	
	Data cleaned by Emil and Christine	
20431	Data cleaned by Emil and Christine	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
	Combined filed from webscrabing and foundation contacts	
